YIL119C,-0.375,-0.83,-0.52,-0.21,0.72,0.07,-0.23,0.11,0.59,-0.36,-0.09,-0.66,-0.15,-0.41,0.09,-0.19,0.64,0.02,0.64,0.23,0.7,-0.38,-0.39499998,1
YIL120W,-0.07,-0.28,-0.235,-0.19,0.12,-0.41,0.47,-0.16,0.42,-0.19,0.77,-0.3,0.28,-0.5,0.97,-0.52,0.05,-0.52,0.77,0.53,1.01,-0.85,-0.675,0
YIL121W,-0.62,-0.62,-0.55,-0.48,0.19,-0.39,0.44,0.02,0.56,-0.24,0.12,-0.03,0.05,-0.1,0.01,-0.22,0.58,-0.3,0.59,0.57,0.71,-0.08,-0.18,1
YIL122W,-0.245,-0.26,-0.009999998,0.24,-0.16,0.02,0.48,0.15,-0.02,-0.37,-0.11,-0.53,-0.54,0.03,0.81,0.14,0.21,-0.16,0.53,0.5,0.44,-0.47,-0.45,1
YIL123W,-0.555,0.06,0.57,1.08,1.09,1.09,0.93,0.29,0.15,-0.86,-0.7,0.2,-0.24,0.52,0.27,0.7,0.66,0.44,0.38,-0.38,-0.51,-0.89,-0.805,1
YIL124W,-1.015,-0.59,-0.46499997,-0.34,-0.26,-0.29,-0.07,-0.28,-0.2,-0.03,0.05,0.38,0.36,0.12,0.46,0.06,-0.01,0.06,-0.23,0.23,0.9,0.44,0.43,0
YIL125W,-0.255,-0.16,-0.12,-0.08,-0.07,0.07,-0.26,0.04,-0.02,0.27,0.05,0.11,0.01,0.02,-0.16,-0.05,0.19,-0.04,0.34,0.49,-0.01,0.08,0.004999999,0
YIL127C,0.505,0.62,0.505,0.39,-0.24,0.56,-0.6,0.44,-0.7,0.49,-0.46,0.26,-0.63,0.3,-0.81,0.6,-0.73,0.46,-1.05,-0.26,-0.78,0.34,0.175,0
YIL128W,0.32,0.25,0.28,0.31,-0.4,0.41,-0.4,0.31,-0.95,0.26,-0.42,0.1,-0.35,0.26,0.0,0.28,-0.53,0.17,-0.55,0.31,-0.12,0.18,0.09,0
YIL129C,-0.26000002,0.39,0.855,1.32,0.96,1.03,0.29,-0.27,-0.76,-1.08,-1.5,1.02,-0.41,0.59,0.74,0.83,0.7,0.5,-0.08,-0.53,-0.5,-0.8,-0.605,1
YIL131C,-0.17500001,0.19,0.515,0.84,1.14,0.37,0.41,-0.22,0.07,-1.89,-0.79,-0.33,0.12,0.46,0.56,0.27,0.38,-0.15,0.52,-0.07,0.37,-0.63,-0.26999998,1
YIL133C,-0.009999998,0.14,0.185,0.23,0.36,0.47,0.46,0.31,0.32,0.23,0.02,0.24,0.06,-0.13,-0.11,-0.08,0.0,0.19,-0.49,-0.18,-0.56,-0.21,-0.28,0
YIL134W,-0.2,-0.2,-0.075,0.05,0.02,0.23,0.1,0.2,-0.42,0.14,-0.24,-0.04,-0.32,-1.16,0.32,0.14,0.3,0.31,0.19,-0.08,0.27,0.02,0.035,0
YIL135C,-0.245,0.0,0.15,0.3,0.47,0.3,0.03,0.25,-0.29,-0.04,-0.36,0.06,0.14,0.3,0.3,0.03,0.01,0.14,0.11,-0.18,-0.25,-0.02,-0.055,1
YIL137C,-0.065,-0.13,0.010000005,0.15,0.13,0.27,0.01,0.13,0.13,0.15,-0.13,0.18,0.03,0.01,-0.09,-0.04,0.1,-0.23,0.41,-0.17,0.05,-0.3,-0.245,0
YIL138C,-0.114999995,0.03,0.05,0.07,0.03,0.12,0.17,0.07,-0.6,-0.26,-0.91,-0.28,-0.43,-0.01,0.54,0.44,-0.11,0.3,-0.3,0.34,-0.35,0.45,0.385,1
YIL139C,0.51,0.52,0.225,-0.07,0.3,-0.12,-0.12,-0.05,-0.07,-0.12,0.23,-0.05,0.23,-0.14,-0.1,-0.14,-0.37,-0.14,0.04,-0.27,-0.05,0.0,-0.125,0
YIL140W,1.3,1.77,1.04,0.31,0.18,-1.04,-0.81,-1.56,-0.86,0.26,1.67,1.59,1.66,0.9,0.69,-0.43,-0.3,-0.86,-0.78,-0.73,0.49,-0.14,-0.120000005,1
YIL141W,1.01,1.29,0.72499996,0.16,0.53,-0.82,-0.42,-1.34,-0.47,0.01,1.09,0.97,1.35,0.51,0.66,-0.5,-0.36,-0.72,-0.12,-0.75,0.21,-0.44,-0.43,1
YIL142W,0.22,0.27,0.185,0.1,-0.35,0.04,-0.91,0.04,-0.91,0.12,-0.45,0.1,-0.55,0.23,0.09,0.38,-0.22,0.32,-0.58,0.31,0.19,0.5,0.375,0
YIL143C,0.18,-0.08,0.060000002,0.2,0.04,0.18,-0.12,0.2,-0.08,0.18,-0.08,0.0,-0.44,-0.15,-0.41,0.29,-0.09,0.07,-0.26,-0.24,-0.29,0.29,0.099999994,0
YIL144W,0.45,0.81,0.635,0.46,0.02,-0.08,-0.22,-0.56,-0.51,-0.4,-0.06,0.15,0.05,0.88,0.59,-0.63,0.14,-0.34,-0.19,0.47,0.18,-0.06,-0.14,1
YIL145C,0.065,-0.09,0.004999999,0.1,0.05,0.2,-0.16,0.2,-0.09,0.25,-0.07,0.19,-0.2,-0.03,-0.43,0.14,-0.18,0.2,-0.22,-0.16,-0.37,0.08,-0.050000004,0
YIL146C,-0.075,-0.22,-0.13,-0.04,0.05,0.02,-0.05,-0.16,-0.63,-0.05,-0.18,0.02,-0.16,0.46,0.83,0.3,0.23,-0.25,0.03,-0.43,0.7,-0.21,-0.23499998,0
YIL147C,0.23499998,0.21,0.255,0.3,0.24,-0.11,-0.26,-0.02,0.09,0.02,0.16,-0.17,0.25,0.28,0.18,-0.06,0.07,-0.57,0.07,0.28,0.07,-0.3,-0.41,0
YIL148W,-0.185,-0.11,0.004999999,0.12,0.19,0.13,0.22,0.13,-0.42,-0.07,0.1,0.11,-0.19,0.03,0.46,-0.3,-0.14,0.12,-0.09,0.25,0.68,-0.22,-0.275,0
YIL150C,0.36499998,0.21,0.635,1.06,-0.47,0.29,-0.23,0.33,-0.71,0.29,-0.05,0.12,-0.71,0.23,-0.11,0.23,-0.42,0.14,-0.09,-0.29,-0.23,-0.02,-0.045,0
YIL151C,0.19,0.18,0.185,0.19,-0.37,0.2,0.05,0.42,-0.07,0.28,-0.55,-0.28,-0.2,-0.18,-0.03,0.16,-0.09,0.34,-0.53,-0.3,0.0,0.16,0.065,0
YIL152W,0.19999999,0.32,0.53499997,0.75,-0.55,0.06,-0.12,-0.08,0.9,0.11,-0.42,0.05,-0.58,0.51,0.19,0.35,-0.98,0.0,-0.08,-0.46,-0.26,-0.13,0.07000001,0
YIL153W,0.09,0.1,0.08,0.06,0.07,0.44,0.36,0.38,0.19,0.41,-0.18,0.33,-0.22,-0.23,-0.1,0.12,-0.17,0.21,-0.53,-0.76,-0.22,0.08,0.02,0
YIL154C,-0.015,0.0,0.015,0.03,0.0,0.36,-0.33,0.17,-0.18,0.46,-0.31,0.54,-0.49,-0.22,-0.03,0.06,-0.06,0.17,-0.29,-0.18,-0.31,0.28,0.235,0
YIL155C,-0.745,-0.66,-0.37,-0.08,-0.16,0.41,-1.2,0.27,-0.16,0.47,-0.37,0.16,-0.21,0.18,0.01,0.07,-0.22,0.24,0.29,0.06,0.68,0.74,0.725,0
YIL157C,-0.65,-0.5,-0.345,-0.19,-0.15,0.29,0.3,0.5,0.13,0.45,-0.76,0.39,-0.38,0.06,0.25,0.26,-0.07,0.59,-0.27,-0.68,-0.26,0.48,0.415,0
YIL158W,-1.085,-0.86,-0.27,0.32,-0.62,1.15,0.58,1.16,-0.39,-0.07,-0.62,-0.39,-0.57,0.15,0.55,0.97,-0.78,1.16,0.31,0.05,0.03,0.24,0.004999995,1
YIL161W,0.505,0.41,0.315,0.22,-0.15,0.24,0.08,0.37,-0.61,0.41,-0.58,0.15,-0.41,0.01,-0.53,0.11,-0.27,0.13,-0.81,0.08,-0.25,0.11,0.06,0
YIL162W,-0.625,-0.72,-0.365,-0.01,0.21,0.16,0.56,0.25,-0.12,-0.07,0.0,-0.19,-0.21,-0.72,0.8,0.05,0.58,-0.1,0.55,-0.27,1.32,-0.18,-0.25,1
YIL164C,-0.215,-0.2,-0.14500001,-0.09,0.08,-0.19,0.14,-0.33,-0.54,-0.17,0.18,0.3,0.16,-0.12,0.58,-0.03,0.35,-0.03,-0.14,-0.22,0.47,0.16,0.14,0
YIL165C,-0.07,-0.09,-0.315,-0.54,-0.02,-0.5,-0.05,-0.24,3.06,-0.4,-0.05,-0.22,0.02,-0.46,0.13,-0.33,-0.27,-0.44,0.11,-0.14,0.61,0.11,0.08,0
YIL166C,-0.135,-0.23,-0.335,-0.44,0.29,-0.53,0.57,-0.32,-0.1,-0.4,0.39,0.11,0.27,-0.06,0.82,-0.19,0.11,-0.57,0.53,0.31,0.92,-0.48,-0.45,0
YIL167W,-0.245,-0.33,-0.39,-0.45,-0.01,-0.45,0.24,0.05,3.01,-0.18,1.34,-0.24,-1.09,-0.77,-0.19,-0.68,-0.07,-0.49,0.13,0.64,0.41,-0.31,-0.26,1
YIL169C,-0.015000001,0.08,0.16499999,0.25,0.36,0.14,-0.65,-0.13,-0.15,-0.33,-0.09,0.06,-0.57,0.19,-0.29,0.08,0.01,-0.47,0.24,0.68,0.31,0.11,0.015000001,0
YIL170W,0.165,-0.13,-0.28,-0.43,0.47,-0.54,0.19,-0.36,0.5,-0.57,0.68,-0.75,0.5,-0.41,0.52,-0.36,0.36,-0.57,0.68,0.02,1.06,-0.48,-0.39,0
YIL171W,0.42499998,0.07,-0.29500002,-0.66,0.32,-0.75,0.52,-0.42,0.67,-0.25,0.22,-0.81,0.23,-0.46,0.04,-0.18,0.51,-0.78,0.75,-0.11,0.75,-0.32,-0.29500002,0
YIL172C,-0.565,-0.49,-0.305,-0.12,0.35,0.1,0.5,0.03,0.17,-0.21,0.09,-0.51,0.0,-0.51,0.33,-0.15,0.49,-0.27,0.76,0.44,0.62,-0.22,-0.32,0
YIL173W,-0.025000002,0.12,0.17,0.22,-0.47,0.26,0.25,0.12,-0.62,0.34,0.07,0.28,0.06,0.26,-0.18,0.17,-0.24,0.09,-0.62,-0.6,0.13,0.08,0.16,0
YIL174W,0.615,0.38,0.114999995,-0.15,-0.41,-0.11,-0.09,-0.36,-0.24,-0.09,-0.2,-0.11,-0.2,-0.15,0.45,0.21,-0.94,-0.01,0.22,-0.61,0.49,-0.05,-0.05,0
YIL175W,0.565,0.26,0.049999997,-0.16,0.08,-0.45,0.12,-0.38,-0.29,0.03,-0.26,-0.14,-0.16,-0.38,0.35,0.03,0.15,-0.14,0.21,-0.48,-0.08,-0.18,-0.16,0
YIL176C,0.475,0.26,0.08499999,-0.09,0.03,-0.23,0.09,-0.47,0.06,0.06,0.19,-0.09,0.45,-0.39,0.36,0.06,-1.37,0.09,-0.27,-0.66,0.34,-0.04,-0.065,0
YIL177C,0.45,0.08,-0.125,-0.33,-0.74,-0.31,-0.8,0.08,-0.42,1.29,0.76,0.88,0.29,0.26,-0.61,-0.44,-0.61,-0.31,-0.56,-0.18,-0.1,0.59,0.38,1
YIR001C,0.39999998,0.35,0.16499999,-0.02,-0.96,-0.02,-0.39,-0.13,-0.65,0.28,-0.09,0.11,-0.46,0.37,0.11,-0.03,-0.51,0.16,-0.21,-0.3,-0.13,0.53,0.46999997,0
YIR003W,0.35,0.56,0.5,0.44,-0.78,0.33,-0.56,0.03,-0.82,0.51,-0.53,0.18,-0.37,0.62,-0.53,0.39,-0.91,0.11,-0.53,-0.14,-0.46,1.05,0.81999993,0
YIR004W,0.45499998,0.44,0.29,0.14,-0.55,0.04,-0.27,0.04,-0.5,0.24,-0.45,0.12,-0.65,0.12,-1.08,0.1,-0.4,0.12,-0.57,0.53,-0.25,0.77,0.65999997,0
YIR005W,-0.019999996,-0.19,-0.095,0.0,-0.81,0.27,0.78,0.26,0.31,0.08,-0.42,-0.28,-0.38,0.16,-0.26,0.0,-0.15,0.18,0.04,-0.28,0.34,0.2,0.060000002,0
YIR006C,-0.32,-0.36,-0.120000005,0.12,0.28,0.25,0.2,0.1,-0.02,-0.1,0.17,-0.26,0.07,0.24,0.09,-0.02,-0.04,-0.19,0.53,0.01,0.54,-0.75,-0.45,0
YIR007W,0.005000003,0.14,0.25,0.36,-0.1,0.02,-0.14,0.18,-0.4,0.09,-0.62,0.02,-0.19,0.27,0.42,0.18,0.04,0.08,-0.44,-0.21,-0.11,0.35,0.315,0
YIR008C,0.445,0.5,0.3,0.1,-0.14,0.02,-0.17,-0.09,-0.42,0.45,-0.19,0.47,-0.09,0.16,-0.53,-0.01,-0.14,-0.21,-0.46,-0.24,-0.15,0.29,0.13499999,0
YIR010W,0.165,0.28,0.565,0.85,0.16,0.42,-0.55,-0.17,-0.45,-0.23,-0.65,0.0,-0.23,0.48,0.32,0.54,0.36,0.05,0.03,-0.15,-0.4,-0.29,-0.31,1
YIR011C,0.325,0.21,0.245,0.28,-0.44,0.03,-0.35,0.13,-0.66,0.14,-0.53,0.19,-0.56,-0.18,0.19,0.36,-0.42,0.11,-0.38,0.14,-0.23,0.46,0.27,0
YIR012W,0.635,0.41,0.31,0.21,-0.11,0.14,-0.12,0.09,0.1,0.16,-0.05,0.03,-0.84,-0.2,-0.28,-0.04,0.22,0.07,-0.05,-0.25,-0.28,-0.31,-0.4,0
YIR014W,-0.215,-0.3,-0.245,-0.19,0.03,-0.22,-0.01,-0.22,0.2,-0.17,-0.19,-0.28,0.34,-0.3,0.28,-0.58,0.66,-0.37,0.03,0.47,0.7,-0.04,0.015000001,0
YIR015W,0.185,0.01,0.09,0.17,0.07,-0.11,0.04,0.03,-0.47,0.01,0.07,0.09,-0.01,-0.22,0.28,-0.06,-0.52,-0.15,-0.38,0.42,0.06,0.12,-0.040000003,0
YIR016W,0.0,-0.01,0.035,0.08,-0.1,-0.05,-0.46,0.11,-0.36,0.1,-0.39,0.11,-0.18,0.1,-0.46,-0.08,-0.36,0.1,-0.26,0.09,0.05,0.66,0.6,0
YIR017C,0.06999999,0.58,0.44,0.3,0.12,-0.4,0.06,-0.75,-0.39,-0.59,0.07,0.53,0.19,-0.09,0.72,-0.44,-0.16,-0.45,-0.16,0.36,0.91,0.26,0.225,1
YIR018W,-0.305,-0.29,-0.255,-0.22,-0.34,0.08,0.07,0.28,0.2,0.13,-0.22,0.01,0.17,-0.17,0.21,0.03,0.04,0.04,-0.02,-0.06,0.33,0.26,0.14999999,0
YIR019C,-0.29999998,-0.39,-0.225,-0.06,0.68,-0.41,0.54,-0.14,0.57,-0.45,0.02,0.08,0.67,-0.06,0.37,-0.84,0.32,-0.73,0.76,0.4,0.77,-0.68,-0.565,0
YIR020C,-0.265,-0.48,-0.285,-0.09,0.11,-0.64,0.43,-0.34,0.54,-0.19,0.41,0.48,0.43,-0.03,0.19,-0.31,0.37,-0.51,0.66,-0.36,0.98,-0.34,-0.505,0
YIR021W,-0.030000001,-0.41,-0.34,-0.27,-0.84,-0.11,-0.45,0.32,-0.17,0.91,-0.23,0.58,-0.27,-0.15,0.17,0.05,-0.31,0.18,-0.53,-0.25,-0.47,0.63,0.58500004,0
YIR022W,-0.275,-0.23,-0.11,0.01,0.36,0.26,0.13,0.15,0.26,0.21,-0.11,0.19,0.17,-0.02,-0.27,-0.03,0.64,0.09,0.35,-1.23,0.05,-0.25,-0.21000001,0
YIR023W,0.29500002,0.28,0.385,0.49,0.07,0.43,-0.58,0.43,-0.18,0.26,-0.24,0.12,-0.72,0.32,-0.35,0.36,-0.12,0.07,-0.2,-0.31,-1.14,0.25,0.115,0
YIR024C,0.21000001,0.2,0.135,0.07,-0.16,-0.2,0.13,0.09,-0.4,-0.01,-0.52,0.13,-0.52,-0.15,-0.3,0.02,-0.04,-0.12,0.02,0.14,0.32,0.44,0.27,0
YIR025W,0.515,0.41,0.265,0.12,-0.27,0.46,-0.15,0.33,-0.11,0.3,0.0,-0.23,-0.58,0.1,-0.43,0.12,-0.15,0.09,-0.25,-0.53,-0.2,0.07,-0.015000001,0
YIR026C,0.695,0.53,0.355,0.18,-0.28,0.23,0.06,0.23,-0.08,0.35,-0.42,-0.02,-0.58,-0.26,-0.63,0.41,-0.13,0.14,-0.08,-0.28,-0.61,-0.21,-0.26,0
YIR028W,0.17999999,0.35,0.099999994,-0.15,0.72,-0.18,0.56,-0.12,0.28,-0.18,-0.05,-0.45,-0.15,-0.22,0.54,-0.31,0.1,-0.45,0.26,-0.33,0.87,-0.38,-0.39499998,0
YIR029W,0.050000004,0.23,0.3,0.37,-0.31,0.23,0.01,0.21,2.03,-0.1,-0.57,0.17,-0.35,0.08,0.22,0.25,0.08,0.11,-0.16,-0.44,-0.35,0.0,-0.08,0
YIR030C,-0.074999996,0.06,0.06,0.06,-0.08,0.42,0.38,0.33,-0.29,0.31,-0.59,0.06,-0.43,-0.4,-0.1,0.28,0.01,-0.09,-0.42,-0.1,0.05,0.66,0.43,0
YIR031C,-0.315,-0.26,0.010000005,0.28,-1.01,0.17,-0.06,0.09,-0.65,0.49,-0.72,0.53,-0.25,-0.02,0.63,0.89,-0.11,0.32,-0.67,-1.18,-0.33,1.11,1.025,0
YIR032C,-0.91499996,-1.03,-0.76,-0.49,0.43,-0.06,0.5,-0.07,-0.19,-0.27,-0.13,-0.23,0.32,0.33,0.61,0.03,0.48,-0.05,0.46,0.09,0.67,-0.01,0.11,0
YIR034C,-0.79499996,-0.42,-0.11999999,0.18,0.13,-0.01,-0.17,-0.03,0.14,0.1,0.0,0.32,0.28,0.34,0.4,-0.12,0.42,0.03,0.13,-0.46,-0.2,0.33,0.375,0
YIR035C,-0.075,0.12,0.23,0.34,0.92,0.2,0.38,-0.19,-0.05,-0.3,-0.03,-0.14,-0.08,-0.41,0.71,-0.21,0.34,0.06,0.74,-0.39,0.3,-0.61,-0.61,0
YIR036C,-0.345,-0.55,-0.56,-0.57,-0.38,-0.7,-0.33,-0.4,0.08,0.16,0.04,0.19,0.35,0.11,0.18,-0.53,0.43,-0.18,0.85,0.04,0.28,0.29,0.255,1
YIR037W,0.115,0.06,-0.285,-0.63,0.16,-0.1,-0.21,-0.36,-0.53,-0.13,-0.52,0.17,0.15,-0.07,0.54,0.08,-0.45,0.05,0.27,-0.4,0.34,0.17,0.17,0
YIR038C,-0.034999996,-0.12,-0.2,-0.28,-0.15,-0.55,-0.56,-0.45,-0.24,-0.27,-0.16,0.17,0.04,-0.1,0.24,0.01,0.37,0.28,0.31,-0.65,0.01,0.31,0.405,0
YIR039C,-0.63,-0.35,-0.375,-0.4,0.51,-0.28,0.04,-0.35,0.31,-0.46,0.27,-0.07,0.35,-0.02,0.55,-0.51,-0.86,-0.38,1.07,0.36,1.09,0.04,0.07,0
YIR040C,0.48499998,0.19,-0.049999997,-0.29,0.03,-0.47,-0.18,-0.42,-0.08,-0.14,-0.08,-0.24,0.08,-0.27,0.19,0.08,0.31,-0.29,0.28,-0.42,0.4,-0.2,-0.16,0
YIR041W,-0.16000001,-0.61,-0.69,-0.77,0.4,-0.52,0.39,-0.72,0.29,-0.44,0.38,-0.16,0.34,-0.63,0.64,-0.33,0.26,-0.12,0.98,-0.09,1.1,-0.48,-0.355,0
YIR042C,-0.245,-0.03,0.055,0.14,-0.08,-0.27,0.22,-0.44,-0.15,-0.46,-0.19,-0.26,0.06,0.52,0.73,0.2,0.55,0.02,0.43,0.06,0.67,-0.29,-0.26,0
YIR043C,-0.445,-0.34,-0.31,-0.28,0.56,-0.29,0.23,-0.58,0.17,-0.23,0.45,0.13,0.82,-0.11,0.71,-0.26,0.28,-0.35,0.71,-0.54,0.78,-0.26,-0.29,0
YIR044C,-0.325,-0.28,-0.175,-0.07,0.44,-0.45,0.06,-0.28,0.48,-0.06,0.52,0.17,0.9,0.09,0.14,-0.25,0.32,-0.48,0.71,-0.62,-0.04,-0.22,-0.26999998,0
YJL001W,-0.36,-0.29,-0.16499999,-0.04,-0.69,-0.1,-0.04,-0.22,-0.45,0.26,-0.38,0.45,-0.08,0.31,-0.02,0.32,-0.31,0.49,-0.48,-0.45,-0.18,0.86,0.83500004,0
YJL002C,-0.41500002,-0.22,-0.005000003,0.21,0.44,0.3,-0.02,-0.17,0.24,0.16,-0.05,0.3,0.34,0.2,-0.2,0.2,0.38,0.07,-0.02,-0.39,-0.27,-0.1,-0.105000004,0
YJL004C,-0.19,-0.17,-0.045,0.08,0.25,0.19,0.19,-0.19,0.11,0.13,-0.17,0.23,0.03,-0.23,-0.06,-0.06,0.25,0.04,0.28,-0.21,0.03,0.01,-0.099999994,0
YJL005W,-0.42499998,-0.32,0.065,0.45,0.32,-0.13,-0.17,0.17,0.18,0.24,-0.2,-0.11,0.01,0.12,-0.06,-0.28,0.04,0.06,0.06,0.15,0.14,0.01,0.125,0
YJL006C,0.345,0.4,0.32,0.24,0.26,0.03,-0.09,0.01,-0.29,-0.55,-0.33,0.39,0.23,-0.03,0.05,0.0,0.37,0.13,-0.33,-0.2,-0.17,-0.35,-0.275,0
YJL007C,0.114999995,0.07,0.025,-0.02,0.13,0.05,0.86,-0.18,0.61,-0.23,0.6,-0.1,0.04,-0.1,1.09,-0.06,0.57,-1.66,0.34,-0.34,0.52,-0.39,-0.5,0
YJL008C,0.21000001,0.18,0.165,0.15,-0.32,0.21,-0.32,0.15,-0.52,0.39,-0.57,0.08,-0.7,-0.3,-0.65,0.38,-0.07,0.26,-0.41,0.4,-0.41,0.8,0.58000004,0
YJL009W,0.325,0.28,0.29000002,0.3,-0.61,0.23,-0.03,0.28,-0.44,0.33,-0.77,0.2,-0.39,0.11,-0.29,0.4,-0.64,0.43,-0.36,-0.55,-0.58,0.59,0.475,0
YJL010C,0.71,0.47,0.32,0.17,-0.26,0.22,-0.17,0.22,-0.47,0.22,-0.39,-0.06,-0.83,0.15,-0.54,0.14,0.05,-0.04,-0.35,0.26,-0.19,-0.02,-0.185,0
YJL011C,0.85,0.7,0.315,-0.07,-0.22,-0.09,0.32,0.09,-0.29,0.32,-0.81,-0.01,-0.63,-0.01,-0.13,0.24,-0.42,0.19,-0.46,-0.46,-0.9,0.17,0.185,0
YJL012C,-0.14,-0.03,0.035,0.1,0.11,0.18,-0.21,0.18,-0.05,0.29,-0.29,0.11,0.04,0.29,-0.18,0.24,0.13,0.11,0.03,0.13,-0.41,-0.01,-0.055,0
YJL013C,0.075,0.18,0.09,0.0,0.01,-0.04,0.09,-0.1,0.64,-0.42,-0.09,-0.12,0.21,0.07,0.4,-0.2,0.12,-0.15,0.11,0.07,0.27,-0.3,-0.37,0
YJL014W,0.38,0.36,0.37,0.38,-0.09,0.31,-0.02,0.19,-0.15,0.24,-0.3,0.07,-0.47,0.04,-0.78,0.34,-0.45,0.3,-0.22,-0.09,-1.13,0.47,0.29,0
YJL015C,0.29,0.11,0.075,0.04,-0.02,-0.27,-0.1,-0.12,0.44,-0.08,-0.01,-0.13,0.08,0.11,0.23,-0.38,-0.41,-0.3,0.16,-0.3,0.57,-0.35,-0.31,1
YJL016W,0.25,0.11,0.065,0.02,0.16,-0.23,0.01,-0.43,0.35,0.18,0.23,0.09,0.09,-0.21,0.13,-0.11,-0.23,-0.36,0.3,-0.28,-0.41,-0.14,-0.225,0
YJL017W,0.019999996,-0.22,-0.024999999,0.17,0.33,0.66,0.12,-0.3,0.46,-0.52,0.28,-0.07,0.36,-0.17,-0.13,-1.13,0.04,-0.96,0.49,-0.23,0.89,-0.56,-0.45,0
YJL018W,0.24499999,0.39,0.26,0.13,0.36,-0.32,-0.16,-0.39,0.23,-0.12,0.55,0.3,0.63,0.52,0.47,-0.14,-0.04,-0.2,-0.02,-0.32,-0.67,-0.37,-0.41,1
YJL019W,0.275,0.43,0.375,0.32,0.09,-0.19,-0.25,-0.67,-0.07,0.14,0.32,0.46,0.52,0.7,0.5,0.0,-0.23,-0.45,-0.05,-0.56,0.26,-0.32,-0.365,1
YJL020C,-0.32,-0.25,0.055000007,0.36,-0.19,0.15,-0.62,0.41,-0.21,0.29,-0.34,0.03,-0.08,0.5,-0.05,0.2,-0.25,-0.05,0.08,0.32,-1.08,0.58,0.54499996,0
YJL021C,-0.45499998,-0.33,-0.120000005,0.09,0.09,0.14,-0.15,0.03,-0.09,0.04,-0.15,-0.13,-0.06,0.15,-0.06,-0.01,-0.27,0.06,0.23,0.04,0.48,0.39,0.295,0
YJL022W,0.32,0.19,-0.08,-0.35,0.07,-0.45,0.32,0.02,-0.12,0.08,-0.24,-0.05,-0.17,0.39,0.11,-0.15,-0.2,-0.26,0.23,-0.02,-0.15,-0.09,-0.14,0
YJL023C,0.39999998,0.32,0.22,0.12,-0.92,-0.04,0.55,0.0,0.03,-0.26,-0.16,-0.37,-0.37,-0.09,0.12,-0.09,-0.39,-0.09,0.05,-0.18,0.6,0.1,0.085,0
YJL024C,0.195,0.28,0.055,-0.17,0.07,-0.14,0.25,-0.07,-0.16,-0.04,-0.53,-0.14,-0.24,0.1,0.19,-0.03,-0.12,0.11,-0.09,0.02,-0.14,0.1,0.07,0
YJL025W,0.32999998,0.31,0.47,0.63,-0.14,0.48,-0.24,0.39,0.09,0.26,-0.17,0.4,-0.5,0.12,-0.1,0.32,-0.13,0.28,-0.26,-0.81,-0.76,-0.33,-0.365,0
YJL026W,-0.34,-0.21,-0.034999996,0.14,0.22,0.26,0.15,0.13,0.29,0.21,-0.1,0.22,0.33,0.0,0.07,0.24,0.48,0.16,0.38,-1.28,-0.1,-0.19,-0.21000001,0
YJL029C,0.025,0.0,0.255,0.51,0.06,0.41,-0.03,0.35,-0.31,0.02,-0.47,-0.09,-0.41,0.28,0.15,0.11,0.02,0.21,-0.14,-0.7,-0.25,-0.01,-0.06,0
YJL030W,-0.105,0.01,0.005,0.0,-0.15,-0.25,0.33,-0.22,-0.19,-0.53,0.28,-0.27,-0.05,0.94,0.04,-0.17,0.04,-0.02,0.11,0.51,0.35,-0.22,-0.095,0
YJL032W,0.03,0.12,-0.015000004,-0.15,-0.17,-0.3,-0.15,-0.15,-0.54,-0.15,-0.37,-0.19,-0.37,-0.06,0.26,-0.19,0.05,-0.06,-0.22,0.55,0.36,0.44,0.78999996,0
YJL033W,1.02,0.73,0.615,0.5,-0.39,0.52,-0.25,0.49,-0.45,0.55,-0.53,-0.03,-0.91,-0.06,-0.65,0.6,-0.16,0.2,-0.94,-0.43,-1.35,0.21,-0.050000004,0
YJL034W,-0.8,-0.6,-0.6,-0.6,-0.54,-0.78,-0.92,-0.92,-0.72,-0.16,-0.44,0.0,0.0,0.18,0.08,0.51,0.54,0.56,0.56,0.89,0.4,1.04,0.965,0
YJL035C,0.735,0.85,0.625,0.4,-0.2,0.26,0.0,-0.01,-0.59,0.38,-0.54,0.2,-0.39,0.06,-0.44,0.49,-0.22,0.34,-0.85,-0.91,-0.56,0.41,0.305,0
YJL036W,0.085,0.14,0.120000005,0.1,-0.49,-0.29,-0.74,0.0,-0.71,0.03,-0.38,0.77,-0.29,-0.01,-0.03,-0.06,-0.1,0.03,-0.09,0.4,-0.03,0.8,0.74,0
YJL038C,0.16,0.11,-0.20999998,-0.53,0.5,-0.19,0.38,-0.24,0.56,-0.5,-0.11,-0.33,0.06,-0.79,0.72,-0.48,0.76,-0.39,0.78,0.09,0.64,-0.3,-0.605,0
YJL041W,0.26,0.15,0.26,0.37,-0.14,0.09,-0.16,0.13,-0.1,0.25,-0.37,-0.12,-0.25,0.2,-0.16,0.15,-0.47,0.06,-0.14,0.09,-0.4,0.04,0.095,0
YJL042W,-0.405,-0.44,-0.1,0.24,-0.46,0.3,0.06,0.02,-0.07,-0.22,-0.11,0.24,-0.05,0.31,0.06,0.21,0.12,0.21,0.29,-0.16,0.74,0.11,0.09,0
YJL044C,0.27,-0.13,-0.2,-0.27,-0.6,-0.18,-0.09,0.27,-0.19,0.42,-0.09,0.09,-0.51,-0.31,-0.13,-0.16,-0.78,-0.09,-0.16,0.05,-0.01,0.64,0.505,1
